time_fs,S2
1.359410560000000032e+02,1.954225946833712813e-01
1.364248320000000092e+02,1.992536162134878330e-01
1.369086079999999868e+02,2.055263970348145952e-01
1.373923839999999927e+02,2.072717921586703371e-01
1.378761599999999987e+02,2.051042700476085889e-01
1.383599360000000047e+02,2.041238090865871990e-01
1.388437120000000107e+02,2.020351616023728369e-01
1.393274879999999882e+02,1.993628445517217074e-01
1.398112639999999942e+02,1.967281384160941005e-01
1.402950400000000002e+02,1.947849895329749337e-01
1.407788160000000062e+02,1.935308474690005942e-01
1.412625920000000121e+02,1.908269386198459816e-01
1.417463679999999897e+02,1.885829039877383873e-01
1.422301439999999957e+02,1.879521513707416713e-01
1.427139200000000017e+02,1.886718409007885344e-01
1.431976960000000076e+02,1.894993790074596118e-01
1.436814719999999852e+02,1.912366107312736541e-01
1.441652479999999912e+02,1.920732979591735223e-01
1.446490239999999972e+02,1.927032875073928786e-01
1.451328000000000031e+02,1.930369350097611292e-01
1.456165760000000091e+02,1.924539579577989046e-01
1.461003519999999867e+02,1.927706027608680206e-01
1.465841279999999927e+02,1.936083072333864286e-01
1.470679039999999986e+02,1.945459965747916575e-01
1.475516800000000046e+02,1.941865221878075753e-01
1.480354560000000106e+02,1.939436000222698187e-01
1.485192319999999881e+02,1.940469537690775459e-01
1.490030079999999941e+02,1.934370499730531656e-01
1.494867840000000001e+02,1.947419863546507313e-01
1.499705600000000061e+02,1.952444738917528955e-01
1.504543360000000121e+02,1.929759333732090631e-01
1.509381119999999896e+02,1.889088799135593133e-01
1.514218879999999956e+02,1.842943113437517655e-01
1.519056640000000016e+02,1.857929727126509389e-01
1.523894400000000076e+02,1.876711725261930586e-01
1.528732159999999851e+02,1.888880366409236289e-01
1.533569919999999911e+02,1.892365766666443960e-01
1.538407679999999971e+02,1.874930170681851360e-01
1.543245440000000031e+02,1.838588575379500045e-01
1.548083200000000090e+02,1.812182524463363809e-01
1.552920959999999866e+02,1.781026158563341621e-01
1.557758719999999926e+02,1.764358092978909887e-01
1.562596479999999985e+02,1.743480730136421075e-01
1.567434240000000045e+02,1.726901321604022710e-01
1.572272000000000105e+02,1.728765064048821409e-01
1.577109759999999881e+02,1.743280601522644579e-01
1.581947519999999940e+02,1.756637180010411636e-01
1.586785280000000000e+02,1.766955628463491579e-01
1.591623040000000060e+02,1.768023585341774451e-01
1.596460800000000120e+02,1.791873011748686129e-01
1.601298559999999895e+02,1.834038696611837438e-01
1.606136319999999955e+02,1.858438143216789851e-01
1.610974080000000015e+02,1.900159416152502334e-01
1.615811840000000075e+02,1.919568957528245134e-01
1.620649599999999850e+02,1.919627184101299899e-01
1.625487359999999910e+02,1.926532624963571416e-01
1.630325119999999970e+02,1.928090708390449437e-01
1.635162880000000030e+02,1.936754133826084634e-01
1.640000640000000089e+02,1.939212723465820187e-01
1.644838399999999865e+02,1.925156955130714331e-01
1.649676159999999925e+02,1.906485253792379875e-01
1.654513919999999985e+02,1.905284221187753257e-01
1.659351680000000044e+02,1.907582418492506371e-01
1.664189440000000104e+02,1.934684854716704761e-01
1.669027199999999880e+02,1.962017483648837157e-01
1.673864959999999940e+02,1.959104622686993480e-01
1.678702719999999999e+02,1.965468476710487411e-01
1.683540480000000059e+02,1.993118275577300258e-01
1.688378240000000119e+02,2.018370740879249781e-01
1.693215999999999894e+02,2.010702755895386051e-01
1.698053759999999954e+02,2.009413971737387672e-01
1.702891520000000014e+02,1.990757234726414082e-01
1.707729280000000074e+02,1.970457513887631518e-01
1.712567040000000134e+02,1.943524520890229368e-01
1.717404799999999909e+02,1.898200542525712020e-01
1.722242559999999969e+02,1.863955566713485501e-01
1.727080320000000029e+02,1.842765399342584653e-01
1.731918080000000089e+02,1.808132575242826778e-01
1.736755839999999864e+02,1.782788743815013899e-01
1.741593599999999924e+02,1.795080026452866850e-01
1.746431359999999984e+02,1.787637675401070603e-01
1.751269120000000044e+02,1.766370470157096750e-01
1.756106880000000103e+02,1.762172736877926915e-01
1.760944639999999879e+02,1.775217212081297846e-01
1.765782399999999939e+02,1.786124578797762819e-01
1.770620159999999998e+02,1.788073659665680715e-01
1.775457920000000058e+02,1.807143017268298124e-01
1.780295680000000118e+02,1.840780499836229822e-01
1.785133439999999894e+02,1.860066896912704326e-01
1.789971199999999953e+02,1.860938677483314763e-01
1.794808960000000013e+02,1.870848996441937251e-01
1.799646720000000073e+02,1.877090300502798070e-01
1.804484480000000133e+02,1.868879399931231700e-01
1.809322239999999908e+02,1.877905785243664250e-01
1.814159999999999968e+02,1.897737940081857533e-01
1.818997760000000028e+02,1.904533000182166147e-01
1.823835520000000088e+02,1.893418807980657981e-01
1.828673279999999863e+02,1.888536853898325207e-01
1.833511039999999923e+02,1.919183563091000633e-01
1.838348799999999983e+02,1.963597299691618447e-01
1.843186560000000043e+02,2.003048386463342767e-01
1.848024320000000102e+02,2.053770197711078660e-01
1.852862079999999878e+02,2.095348099919786544e-01
1.857699839999999938e+02,2.129222471866587807e-01
1.862537599999999998e+02,2.164904879634575174e-01
1.867375360000000057e+02,2.132821285981123249e-01
1.872213120000000117e+02,2.074669419192222697e-01
1.877050879999999893e+02,2.039896528938319187e-01
1.881888639999999953e+02,2.012882967821988389e-01
1.886726400000000012e+02,1.972764992980414467e-01
1.891564160000000072e+02,1.927844804553306979e-01
1.896401920000000132e+02,1.871998963261767290e-01
1.901239679999999908e+02,1.852719193095262173e-01
1.906077439999999967e+02,1.846006336923805280e-01
1.910915200000000027e+02,1.842696199759241982e-01
1.915752960000000087e+02,1.838612339250211558e-01
1.920590719999999862e+02,1.836065655108001515e-01
1.925428479999999922e+02,1.845983409778771400e-01
1.930266239999999982e+02,1.848653439951233324e-01
1.935104000000000042e+02,1.860504018421089423e-01
