true,pred
-2.464693039655685425e-03,-3.213282302021980286e-02
-3.854169277474284172e-03,5.913279950618743896e-03
4.488588310778141022e-04,-1.125934254378080368e-02
7.405092474073171616e-04,-2.503948751837015152e-03
-9.103507909458130598e-05,-1.546825841069221497e-02
-3.961042966693639755e-04,-5.648204241879284382e-04
4.145223181694746017e-03,4.622698947787284851e-02
3.837429219856858253e-03,5.276846140623092651e-02
3.356733359396457672e-03,-1.564298383891582489e-02
8.703107014298439026e-04,1.235308777540922165e-02
-1.767240348272025585e-03,-6.292175035923719406e-03
-4.683284496422857046e-04,2.345805987715721130e-03
1.222133752889931202e-03,4.439478274434804916e-03
-1.313514658249914646e-03,-1.110042724758386612e-02
-2.804299816489219666e-03,2.087426371872425079e-03
2.588322968222200871e-04,-5.248062778264284134e-03
-1.950541394762694836e-03,2.866103546693921089e-03
1.575367408804595470e-03,1.621071714907884598e-04
-8.896594954421743751e-05,-1.744504645466804504e-02
2.393670612946152687e-03,-1.721104420721530914e-02
1.193664851598441601e-03,-1.573918014764785767e-02
5.372277228161692619e-04,-1.935653272084891796e-03
5.730747943744063377e-04,7.635618094354867935e-04
-1.977589679881930351e-03,4.654849879443645477e-03
-1.873430592240765691e-04,-1.490079332143068314e-02
1.276389521081000566e-04,3.916187677532434464e-03
-3.422580484766513109e-04,-1.401729136705398560e-02
3.826065221801400185e-04,-9.729638695716857910e-03
-3.347534686326980591e-03,5.711615085601806641e-03
-3.983477072324603796e-04,-2.719558775424957275e-03
8.771529974183067679e-05,1.363139972090721130e-02
-7.131405291147530079e-04,-1.572500355541706085e-02
-3.667995042633265257e-04,-1.044459734112024307e-02
4.830502803088165820e-05,1.281847152858972549e-02
-4.621679545380175114e-04,1.131643168628215790e-02
-7.335199043154716492e-04,5.990029778331518173e-03
1.492804032750427723e-03,-1.028168201446533203e-02
-1.764581189490854740e-03,-1.890897005796432495e-02
8.764629601500928402e-04,-2.366721862927079201e-03
1.171841358882375062e-05,2.438079379498958588e-02
3.118155291303992271e-03,2.309093438088893890e-02
7.104047690518200397e-04,-3.906631469726562500e-02
-4.791082465089857578e-04,-1.105877943336963654e-02
-2.838388718373607844e-05,1.912151277065277100e-02
-2.892844495363533497e-04,7.730395998805761337e-03
-1.297842827625572681e-03,-7.453127298504114151e-03
-1.007557264529168606e-03,1.083166897296905518e-02
-2.393059985479339957e-04,2.310295403003692627e-02
1.618253299966454506e-04,-3.834909945726394653e-02
-3.243135579396039248e-04,-2.377225086092948914e-02
-7.614483474753797054e-04,3.310441598296165466e-02
-2.834280603565275669e-04,1.679432205855846405e-02
-6.061238236725330353e-04,-1.824400387704372406e-02
-4.177207010798156261e-04,4.982062149792909622e-03
-4.963427199982106686e-04,-7.096368819475173950e-03
2.804482064675539732e-04,7.714408915489912033e-03
-2.019276289502158761e-04,-1.713328063488006592e-02
-1.291749940719455481e-04,-4.739347379654645920e-03
6.022974848747253418e-04,8.246190845966339111e-03
2.369381036260165274e-05,-5.320272874087095261e-03
8.758436160860583186e-05,-6.288373377174139023e-03
6.315203499980270863e-04,9.843078441917896271e-03
4.813145496882498264e-04,1.290240325033664703e-02
-1.228297041961923242e-04,-6.574123166501522064e-03
-3.564847866073250771e-04,-5.859395023435354233e-03
1.782947947503998876e-04,1.729310676455497742e-02
6.172619177959859371e-04,-1.173525769263505936e-02
-1.345642522210255265e-04,5.682148505002260208e-03
-1.701708097243681550e-04,1.086726668290793896e-03
4.366281427792273462e-05,-9.379492141306400299e-03
1.809687237255275249e-04,4.773211665451526642e-03
1.134221020038239658e-04,-1.163887791335582733e-02
7.938782073324546218e-05,2.421395294368267059e-02
9.929101361194625497e-05,-1.317106187343597412e-02
2.234438761661294848e-05,5.127510987222194672e-03
-1.243118662387132645e-03,-1.037175461533479393e-04
4.256301617715507746e-04,-1.036030426621437073e-02
9.491118544247001410e-05,2.636053040623664856e-02
-2.568019845057278872e-04,1.086866110563278198e-02
-5.668526137014850974e-05,-1.075229793787002563e-02
1.185816508950665593e-04,-8.744822815060615540e-03
7.740395062683091965e-07,-7.932275533676147461e-03
5.785048415418714285e-05,3.153150202706456184e-03
1.587253427715040743e-05,3.800907637923955917e-03
9.533507400192320347e-04,-2.230011625215411186e-03
7.627191953361034393e-04,-2.118375152349472046e-02
-3.382723371032625437e-04,-3.827823966275900602e-04
-3.809633199125528336e-05,-3.189220326021313667e-03
-9.776795050129294395e-04,2.854042500257492065e-02
5.307410610839724541e-04,2.030497230589389801e-02
-1.641196577111259103e-04,-1.272375509142875671e-02
-6.035494880052283406e-05,1.073549594730138779e-02
-2.374194446019828320e-04,2.581095881760120392e-02
-2.547783078625798225e-04,2.012364752590656281e-02
-1.528337743366137147e-04,-8.010282181203365326e-03
1.161690961453132331e-04,-1.243346370756626129e-02
-7.214541255962103605e-05,7.312104105949401855e-03
2.804955292958766222e-04,5.804395768791437149e-03
2.495116132195107639e-05,3.632273292168974876e-03
-7.551767339464277029e-05,3.917327616363763809e-03
3.232107846997678280e-04,-2.224350161850452423e-02
-3.928741789422929287e-04,-1.745783910155296326e-02
-3.817730816081166267e-03,4.141827300190925598e-02
3.960476256906986237e-03,-4.331314470618963242e-03
-1.297992639592848718e-05,2.264209836721420288e-02
6.957326829433441162e-02,2.585743926465511322e-02
-2.265943214297294617e-02,-6.123473402112722397e-03
-2.481631189584732056e-02,-2.274310030043125153e-02
-6.560151086887344718e-05,3.706266637891530991e-03
-6.097188452258706093e-04,-1.822697371244430542e-02
-2.861747088900301605e-05,-1.299629453569650650e-02
7.355824345722794533e-04,-1.621793583035469055e-02
4.775998240802437067e-04,-1.402913685888051987e-02
-1.188302645459771156e-03,2.404712839052081108e-03
1.723635592497885227e-03,1.298481505364179611e-02
8.384509419556707144e-05,2.209572680294513702e-02
7.076214533299207687e-04,-4.206547886133193970e-02
2.059078961610794067e-02,1.507624238729476929e-02
5.872529000043869019e-03,8.041871711611747742e-03
-3.419208899140357971e-02,-2.076835557818412781e-02
1.425291702616959810e-04,-1.043998263776302338e-02
-9.174230217467993498e-05,-3.855030750855803490e-03
2.276481609442271292e-05,1.861122623085975647e-02
-2.363069215789437294e-04,-1.420569047331809998e-02
-3.224619140382856131e-04,-4.320176783949136734e-03
3.341780975461006165e-04,-4.390837159007787704e-03
-3.559207171201705933e-02,-3.224579244852066040e-02
8.582042530179023743e-03,1.512818597257137299e-02
9.855377720668911934e-04,-2.152160182595252991e-02
4.355075210332870483e-02,1.980615966022014618e-02
-1.519590709358453751e-02,-1.856026798486709595e-02
-1.432151719927787781e-02,1.835885271430015564e-02
-4.092860966920852661e-02,6.877424661070108414e-03
-3.554479219019412994e-03,-1.291783619672060013e-02
4.802855476737022400e-02,4.582373797893524170e-02
1.892862915992736816e-01,8.327428996562957764e-02
-7.946243882179260254e-02,-3.460704535245895386e-02
-1.011334210634231567e-01,-5.000394210219383240e-02
1.003689467324875295e-04,-3.249618411064147949e-02
-5.019975360482931137e-04,1.553681306540966034e-02
1.674276310950517654e-03,-4.528880584985017776e-03
-1.004537642002105713e-01,-7.704621553421020508e-02
6.589059531688690186e-02,3.963546454906463623e-02
-4.574424587190151215e-03,-1.088624726980924606e-02
